yr_built,city,bedrooms,bathrooms,sqft_living,sqft_lot,price
1952,Burien,2.0,1.0,840,11600,187000.0
1952,Shoreline,3.0,2.0,1570,7200,176225.0
1952,Mercer Island,3.0,1.0,1300,6710,0.0
1952,Mercer Island,6.0,3.0,3020,13783,0.0
1952,Seattle,2.0,1.75,1990,4000,454790.0
1951,Seattle,3.0,2.5,2600,4750,790000.0
1951,Bellevue,2.0,1.0,930,36478,675000.0
1951,Seattle,4.0,1.75,2120,4650,582000.0
1951,Seattle,3.0,1.75,1440,8040,315275.0
1951,Seattle,3.0,1.75,1580,11750,575000.0
1951,Shoreline,3.0,1.75,1650,8254,370000.0
1951,Seattle,3.0,1.0,1290,5500,372220.0
1951,Shoreline,2.0,1.75,2430,23400,1000000.0
1951,Seattle,2.0,1.75,1480,5120,483945.0
1951,Seattle,3.0,1.0,1070,6109,337000.0
1951,Seattle,4.0,2.75,2250,5700,648475.0
1951,Bellevue,3.0,1.0,1230,8114,607000.0
1951,Seattle,4.0,2.0,1590,6750,670500.0
1951,Seattle,4.0,1.75,1814,5000,530000.0
1951,Seattle,3.0,2.0,1840,4750,730001.0
1951,Seattle,2.0,1.0,1040,5527,535000.0
1951,Seattle,3.0,3.75,3250,5797,967500.0
1951,Seattle,4.0,2.75,3650,6982,1210000.0
1951,Seattle,3.0,1.75,1400,4000,510250.0
1951,Seattle,2.0,1.0,1260,5000,436500.0
1951,SeaTac,2.0,1.0,1110,26051,250000.0
1951,Bellevue,3.0,1.75,2580,11000,459900.0
1951,Mercer Island,3.0,2.0,2050,9000,713250.0
1951,Seattle,4.0,2.0,1370,4000,605004.0
1951,Seattle,3.0,1.5,2010,9480,429950.0
1951,Shoreline,3.0,2.5,3370,19585,515000.0
1951,Seattle,3.0,1.0,890,7200,371000.0
1951,Seattle,2.0,1.0,900,4600,370000.0
1951,Seattle,2.0,1.5,1090,4000,460000.0
1951,Seattle,4.0,4.25,3010,4887,870000.0
1951,Bellevue,3.0,1.5,1320,8114,650000.0
1951,Shoreline,2.0,1.0,1060,7200,299995.0
1951,Kent,6.0,2.25,3040,28535,330000.0
1951,Seattle,3.0,1.5,1150,8450,265950.0
1951,Shoreline,2.0,1.0,720,11400,275500.0
1951,Mercer Island,4.0,2.0,2090,10800,659000.0
1951,Seattle,2.0,1.5,800,5192,335950.0
1951,SeaTac,2.0,1.0,520,22334,160000.0
1951,Seattle,3.0,1.0,1250,4800,326428.571429
1951,Seattle,5.0,2.0,1910,7200,0.0
1951,Seattle,3.0,1.0,1410,8053,198995.0
1951,Seattle,2.0,1.5,1520,8040,0.0
1951,Seattle,4.0,4.25,3500,8750,0.0
1950,Shoreline,2.0,1.0,850,6174,308500.0
1950,Seattle,4.0,2.0,1300,7054,312000.0
1950,Seattle,3.0,1.5,1310,8160,365000.0
1950,Seattle,4.0,3.25,3760,10920,1580000.0
1950,Clyde Hill,4.0,1.5,2310,13300,1110000.0
1950,Bellevue,4.0,1.75,2480,9195,780000.0
1950,Seattle,2.0,1.0,720,18000,195000.0
1950,Seattle,3.0,1.5,1270,5112,465000.0
1950,Federal Way,2.0,1.75,1250,34395,299000.0
1950,SeaTac,4.0,1.75,2180,28710,210000.0
1950,Shoreline,3.0,1.0,910,8000,299950.0
1950,Seattle,4.0,1.75,1650,7775,475000.0
1950,Seattle,4.0,2.0,2030,8120,199000.0
1950,Renton,4.0,1.75,3000,42200,585000.0
1950,Seattle,4.0,2.75,2410,6000,805000.0
1950,Mercer Island,6.0,2.75,2300,24773,900000.0
1950,Seattle,2.0,1.0,1210,4800,380000.0
1950,Shoreline,3.0,1.0,950,13475,305000.0
1950,Tukwila,2.0,1.0,1500,18540,170000.0
1950,Seattle,5.0,2.75,3100,9825,700000.0
1950,Seattle,4.0,2.0,1680,5000,588000.0
1950,Shoreline,3.0,1.75,1800,6000,381000.0
1950,Renton,2.0,1.0,1150,30184,129000.0
1950,Seattle,3.0,1.75,1430,8865,330000.0
1950,Medina,4.0,2.5,3070,34412,1920000.0
1950,Seattle,3.0,1.0,980,7200,430000.0
1950,Seattle,4.0,2.0,2080,13510,248000.0
1950,Seattle,3.0,1.0,1430,10005,400000.0
1950,Burien,3.0,1.75,1270,8100,346000.0
1950,Seattle,4.0,1.75,1760,6204,343500.0
1950,Seattle,2.0,1.0,650,5400,295000.0
1950,Seattle,2.0,1.0,870,5400,310000.0
1950,Seattle,3.0,3.0,2480,5500,1387800.0
1950,Burien,2.0,1.0,920,7569,202000.0
1950,Lake Forest Park,5.0,2.5,3260,24300,755000.0
1950,Burien,3.0,1.0,2710,19000,410000.0
1950,Normandy Park,5.0,2.25,2570,13054,519000.0
1950,Renton,3.0,1.75,1830,7969,312500.0
1950,Kenmore,3.0,1.75,2220,11646,320000.0
1950,Renton,3.0,1.75,2140,40098,507000.0
1950,Shoreline,4.0,1.5,1840,11367,415000.0
1950,Bellevue,2.0,1.75,2050,11900,532500.0
1950,Seattle,4.0,2.0,2580,6000,596165.428571
1950,Clyde Hill,3.0,2.5,2880,13500,0.0
1950,Seattle,2.0,1.0,880,6413,379509.166667
1949,Seattle,2.0,1.0,1210,9400,235000.0
1949,Seattle,3.0,1.5,2160,9000,650000.0
1949,Seattle,2.0,1.0,1140,5250,329950.0
1949,Seattle,2.0,1.0,1770,8640,585000.0
1949,Seattle,4.0,2.0,2060,5000,612500.0
1949,Seattle,4.0,2.75,2600,6050,749950.0
1949,Shoreline,2.0,1.0,700,6000,267800.0
1949,Seattle,2.0,1.0,970,13700,300000.0
1949,Seattle,2.0,1.0,1070,5824,319950.0
1949,Shoreline,3.0,1.75,1980,8100,405000.0
1949,Seattle,3.0,2.0,1660,8281,380000.0
1949,Kent,2.0,1.0,740,9003,157500.0
1949,Seattle,3.0,1.0,1250,6250,155000.0
1949,Shoreline,3.0,1.0,1210,7440,324950.0
1949,Seattle,2.0,1.0,740,5995,304700.0
1949,Mercer Island,3.0,1.75,2430,14607,762400.0
1949,Seattle,3.0,1.75,1550,4708,460000.0
1949,Burien,3.0,1.5,1230,8056,150000.0
1949,Seattle,2.0,1.0,790,6600,436000.0
1949,Seattle,3.0,1.5,1520,4288,380000.0
1949,Burien,2.0,1.0,860,6600,200000.0
1949,Shoreline,2.0,1.0,1180,6552,275000.0
1949,Seattle,2.0,1.5,950,4625,430000.0
1949,Issaquah,3.0,2.0,2420,38781,349900.0
1949,Yarrow Point,3.0,1.0,1480,6978,899000.0
1949,Seattle,2.0,1.0,1270,5000,615000.0
1949,North Bend,4.0,2.0,2020,48693,356000.0
1949,Seattle,4.0,2.75,2620,4743,815000.0
1949,Seattle,3.0,1.5,2120,6290,440000.0
1949,Shoreline,4.0,1.0,1370,8499,300000.0
1949,Bellevue,3.0,2.0,1890,29185,570000.0
1949,Seattle,3.0,2.0,960,9380,210000.0
1949,Seattle,3.0,1.0,1070,8179,210000.0
1948,Lake Forest Park,3.0,1.75,1710,7320,463000.0
1948,Seattle,3.0,1.75,2360,7291,615000.0
1948,Shoreline,2.0,1.75,2110,9519,400000.0
1948,Lake Forest Park,7.0,5.75,3700,7647,540000.0
1948,Seattle,2.0,1.0,1020,8155,405000.0
1948,Seattle,2.0,1.5,1159,4800,582500.0
1948,Shoreline,3.0,2.0,1400,6200,240000.0
1948,Seattle,3.0,1.75,1960,8136,340000.0
1948,Seattle,2.0,1.0,860,8308,330000.0
1948,Seattle,2.0,1.75,1300,4000,440000.0
1948,Seattle,4.0,2.25,2750,6180,635000.0
1948,Seattle,3.0,1.0,1450,4000,525000.0
1948,Federal Way,2.0,1.75,2860,59612,503000.0
1948,Shoreline,3.0,1.75,1320,6205,313000.0
1948,Seattle,3.0,1.0,950,4250,469000.0
1948,Seattle,3.0,1.0,910,4500,465000.0
1948,Shoreline,2.0,1.0,770,8149,275000.0
1948,Seattle,2.0,1.0,810,4800,253500.0
1948,Seattle,3.0,1.75,2240,8153,440000.0
1948,SeaTac,3.0,1.0,1330,8912,234999.0
1948,Snoqualmie,2.0,1.75,1610,158558,280000.0
1948,Seattle,3.0,1.5,2070,5386,559000.0
1948,Seattle,3.0,2.75,2500,7378,700000.0
1948,Seattle,3.0,2.0,1640,7201,405000.0
1948,Seattle,4.0,2.75,3370,6675,813000.0
1948,Seattle,4.0,2.5,3200,7500,1184000.0
1948,Seattle,3.0,1.0,1180,11862,397990.0
1948,Seattle,3.0,1.75,1640,7437,556000.0
1948,Seattle,6.0,2.25,3550,11780,450000.0
1948,Seattle,1.0,1.0,930,7129,210000.0
1948,Seattle,2.0,1.0,740,6180,342000.0
1948,Seattle,3.0,2.0,1380,4800,640000.0
1948,Lake Forest Park,3.0,1.5,1270,20700,260000.0
1948,Burien,4.0,0.75,1440,13300,142500.0
1948,Mercer Island,4.0,1.75,1980,10800,711000.0
1948,Seattle,3.0,2.5,1940,9000,576000.0
1948,Seattle,3.0,1.75,1310,8065,435000.0
1948,Auburn,2.0,1.0,1020,5130,175000.0
1948,Seattle,2.0,1.0,840,4239,325000.0
1948,Seattle,2.0,1.0,1230,1820,375000.0
1948,Seattle,4.0,2.5,4570,74487,1580000.0
1948,Seattle,3.0,1.75,1520,6380,438000.0
1948,Seattle,4.0,2.0,2470,5080,339000.0
1948,Shoreline,3.0,1.0,850,6906,325000.0
1948,Seattle,2.0,1.0,950,5316,320000.0
1948,Shoreline,2.0,1.0,910,8155,285000.0
1948,Kirkland,3.0,1.75,3600,8666,461000.0
1948,Bellevue,3.0,1.75,2200,14630,1230000.0
1948,Shoreline,2.0,1.0,770,7906,260000.0
1948,Seattle,4.0,3.0,2130,6325,620000.0
1948,Shoreline,4.0,3.0,1940,8170,265000.0
1948,Burien,5.0,1.75,1840,10453,395000.0
1948,Shoreline,2.0,1.0,1190,6200,295950.0
1948,Seattle,3.0,2.0,1490,4800,437500.0
1948,Seattle,4.0,1.0,1530,7200,135333.333333
1948,Auburn,2.0,1.0,780,6685,87500.0
1948,Shoreline,3.0,1.0,1560,7552,282508.888889
1948,Shoreline,2.0,1.0,770,8149,229629.5
1947,Seattle,3.0,1.0,1350,7740,353000.0
1947,Burien,1.0,1.0,1100,4373,250000.0
1947,Seattle,3.0,1.75,1500,6180,440000.0
1947,Normandy Park,4.0,1.75,2060,26036,647500.0
1947,Seattle,3.0,1.0,1030,6127,252500.0
1947,Seattle,3.0,1.0,1040,6535,225000.0
1947,Seattle,4.0,1.75,1620,4980,385000.0
1947,Seattle,2.0,1.0,840,3522,405100.0
1947,Seattle,4.0,1.75,2930,11562,840000.0
1947,Seattle,4.0,2.0,2560,7798,640000.0
1947,Seattle,2.0,1.0,2020,7200,720000.0
1947,Seattle,3.0,2.0,2220,6641,875000.0
1947,Seattle,2.0,1.0,1150,4000,376000.0
1947,Seattle,4.0,2.5,1600,6765,329000.0
1947,Seattle,3.0,1.0,990,6750,325000.0
1947,Seattle,2.0,1.0,1140,5500,249900.0
1947,Kirkland,4.0,1.75,2260,7005,648360.0
1947,Shoreline,3.0,1.0,1010,11244,350000.0
1947,Seattle,2.0,1.0,1340,7788,300000.0
1947,Seattle,3.0,1.0,1500,3920,606000.0
1947,Seattle,3.0,1.75,1610,6480,438750.0
1947,Beaux Arts Village,3.0,1.75,1490,9800,745000.0
1947,Seattle,4.0,1.75,3420,7200,715000.0
1947,Seattle,3.0,1.75,1920,5405,490000.0
1947,Seattle,3.0,1.75,1700,8400,750000.0
1947,Vashon,2.0,2.25,1730,31491,800000.0
1947,Seattle,2.0,1.0,990,4802,430000.0
1947,Seattle,2.0,1.0,1110,6800,440150.0
1947,Seattle,2.0,1.0,1140,5720,455000.0
1947,Seattle,2.0,1.0,720,4840,235000.0
1947,Seattle,3.0,2.0,1080,7236,390000.0
1947,Seattle,3.0,2.0,2060,4040,605000.0
1947,Seattle,3.0,1.75,2090,4725,865000.0
1947,Seattle,2.0,1.0,1250,8100,365000.0
1947,Seattle,2.0,1.75,1650,4000,355000.0
1947,Seattle,4.0,1.75,1670,9886,456000.0
1947,Shoreline,4.0,1.0,1150,8184,307000.0
1947,Seattle,3.0,1.0,1050,5664,445000.0
1947,Kirkland,2.0,1.0,1220,17172,370000.0
1947,Seattle,4.0,1.75,1890,6000,430000.0
1947,Shoreline,3.0,1.0,1280,8184,304000.0
1947,Mercer Island,3.0,1.75,1540,10800,500000.0
1947,SeaTac,4.0,2.0,2030,9600,253779.0
1947,Seattle,2.0,1.0,1260,4377,405000.0
1947,Seattle,4.0,2.25,2160,5600,756000.0
1947,Seattle,3.0,2.0,1430,3480,450000.0
1947,Vashon,2.0,1.0,2034,13392,549000.0
1947,Shoreline,3.0,1.0,1010,8184,349000.0
1947,Seattle,3.0,1.75,1620,6000,640000.0
1947,Seattle,4.0,1.5,1770,5750,440000.0
1947,Shoreline,2.0,1.0,960,8153,300000.0
1947,Seattle,2.0,1.0,870,5750,406500.0
1947,Seattle,3.0,2.0,1410,6413,590000.0
1947,Seattle,4.0,2.25,1950,5950,895000.0
1947,Shoreline,2.0,1.0,1010,11919,300000.0
1947,Shoreline,2.0,1.0,1100,8281,229629.5
1947,Seattle,2.0,1.0,760,5500,163785.714286
1947,Seattle,4.0,1.75,1580,5340,351250.0
1947,Seattle,4.0,1.0,1940,5753,323833.333333
1946,Seattle,3.0,2.75,2520,5401,750000.0
1946,Seattle,2.0,1.0,1540,6872,615000.0
1946,Seattle,3.0,1.0,1260,8280,300000.0
1946,Seattle,2.0,1.0,1490,6000,575000.0
1946,Seattle,3.0,1.0,1660,6582,467000.0
1946,Seattle,3.0,1.0,1910,8190,490000.0
1946,Woodinville,2.0,1.0,780,13500,306000.0
1946,Seattle,4.0,2.5,3240,10800,1285000.0
1946,Seattle,4.0,2.5,3190,11375,659000.0
1946,Seattle,2.0,1.75,1740,5400,452000.0
1946,Seattle,2.0,1.0,730,7528,378500.0
1946,Vashon,2.0,2.0,1651,18200,285000.0
1946,Renton,1.0,1.75,750,20339,355000.0
1946,Seattle,4.0,1.0,1120,7104,554000.0
1946,Shoreline,3.0,1.0,880,9238,291500.0
1946,Seattle,3.0,1.5,1820,5756,683500.0
1946,Seattle,4.0,1.5,1600,6180,425000.0
1946,Seattle,2.0,1.0,800,2280,402500.0
1946,Seattle,2.0,1.0,900,9260,496000.0
1946,Seattle,3.0,2.5,3110,6765,1636000.0
1946,Seattle,4.0,1.0,1600,5500,625000.0
1946,Shoreline,3.0,1.0,1180,5002,282508.888889
1945,Seattle,4.0,2.0,1520,6200,640000.0
1945,Seattle,4.0,2.0,1820,5000,650000.0
1945,Seattle,3.0,1.75,1880,6360,600000.0
1945,Maple Valley,3.0,1.0,1250,53143,110000.0
1945,Shoreline,4.0,2.75,2070,9300,366500.0
1945,Seattle,4.0,1.0,1660,4690,560000.0
1945,Seattle,2.0,1.0,700,2334,367000.0
1945,Seattle,2.0,1.0,1730,6375,396675.0
1945,Carnation,1.0,1.0,960,40946,420850.0
1945,Seattle,4.0,2.0,1660,6150,452000.0
1945,Seattle,5.0,2.0,1940,6000,580000.0
1945,Seattle,3.0,1.75,1620,4200,500000.0
1945,Seattle,3.0,1.0,1430,3840,466500.0
1945,Seattle,3.0,1.5,880,6600,253000.0
1945,Seattle,3.0,2.0,1360,5980,703000.0
1945,Kent,2.0,1.0,990,39964,120000.0
1945,Shoreline,3.0,2.0,1430,6000,352450.0
1945,Seattle,3.0,1.0,880,18205,218000.0
1945,Burien,3.0,2.0,1700,11475,225000.0
1945,Seattle,3.0,1.75,2430,5000,626000.0
1945,Seattle,4.0,3.0,2890,6885,476000.0
1945,Seattle,4.0,1.75,1420,5000,535000.0
1945,Seattle,3.0,2.5,3230,5000,850000.0
1945,Seattle,2.0,1.75,880,6780,205425.0
1945,Seattle,4.0,1.0,1310,5200,266066.666667
1945,Seattle,3.0,1.75,1880,5752,396166.666667
1944,Seattle,2.0,1.0,800,4850,440000.0
1944,Seattle,2.0,1.0,900,5000,553000.0
1944,Seattle,3.0,1.75,1560,5520,524000.0
1944,Burien,2.0,1.0,810,7158,206000.0
1944,Burien,3.0,1.0,1400,7410,246000.0
1944,Seattle,2.0,1.0,820,6400,361280.0
1944,Seattle,3.0,1.75,1890,9920,385000.0
1944,Seattle,3.0,2.0,1940,5820,665000.0
1944,Seattle,3.0,1.0,1260,6826,342000.0
1944,Seattle,3.0,2.0,1700,4250,410000.0
1944,Seattle,2.0,2.0,1360,4688,488000.0
1944,Seattle,3.0,1.0,1590,6420,529000.0
1944,Seattle,4.0,1.75,1990,4725,445000.0
1944,Seattle,2.0,1.75,1370,5125,409950.0
1944,Burien,3.0,1.0,1590,13000,235000.0
1944,Seattle,4.0,1.75,1880,3880,560000.0
1944,Seattle,3.0,1.0,1270,6405,153000.0
1944,Seattle,4.0,1.75,1850,6000,230000.0
1944,Burien,4.0,1.0,1230,7410,252750.0
1944,Seattle,5.0,1.0,1170,6757,397000.0
1944,Seattle,3.0,1.0,1400,8100,267000.0
1944,Tukwila,4.0,2.0,2030,8426,275000.0
1944,Seattle,4.0,1.0,1200,7200,135333.333333
1944,Seattle,2.0,1.0,1120,5650,190368.75
1943,Seattle,3.0,1.0,990,6000,495000.0
1943,Seattle,4.0,2.0,1730,5500,360000.0
1943,Seattle,2.0,1.0,910,6232,155000.0
1943,Seattle,3.0,2.0,1480,6600,385000.0
1943,Seattle,2.0,1.0,1770,5522,243000.0
1943,Auburn,2.0,1.0,1050,60113,415000.0
1943,Renton,6.0,2.0,2040,10812,300000.0
1943,Seattle,4.0,1.0,1450,8960,244000.0
1943,Seattle,2.0,1.0,580,7500,90000.0
1943,Renton,2.0,1.0,720,7200,199000.0
1943,Seattle,3.0,1.0,1200,6250,280000.0
1943,Seattle,3.0,1.0,1150,4945,480000.0
1943,Burien,2.0,1.0,1320,8865,215000.0
1943,Seattle,3.0,2.5,2690,7000,925000.0
1943,Seattle,3.0,3.75,3890,7140,430000.0
1943,Seattle,2.0,1.0,710,1173,402000.0
1943,Renton,5.0,2.0,1750,10284,190000.0
1943,Seattle,2.0,1.0,780,5000,285000.0
1943,Seattle,2.0,1.0,710,1136,403950.0
1943,Seattle,2.0,1.0,1380,5000,268000.0
1943,Seattle,2.0,1.0,710,1157,399950.0
1943,Seattle,2.0,1.0,710,1131,399950.0
1943,Seattle,2.0,1.0,710,7200,215000.0
1943,Seattle,2.0,1.0,1200,4880,245000.0
1943,Vashon,2.0,2.0,1494,19271,465000.0
1943,Vashon,2.0,1.0,1240,27042,355000.0
1943,Seattle,4.0,1.75,1780,2788,442900.0
1943,Tukwila,3.0,1.0,1200,13100,165000.0
1943,Seattle,2.0,1.5,1300,1676,685000.0
1943,Seattle,4.0,1.75,1540,5120,395000.0
1943,Seattle,2.0,1.0,1060,3036,435000.0
1943,Burien,2.0,1.0,720,8040,210000.0
1943,Seattle,4.0,2.5,2020,4350,554729.0
1943,Seattle,3.0,1.0,990,4440,226550.0
1943,Renton,3.0,1.0,1140,8366,171224.8
1942,Seattle,2.0,1.0,2540,7000,580000.0
1942,Seattle,5.0,2.0,1840,9240,435000.0
1942,Seattle,3.0,2.0,1800,5000,618500.0
1942,Seattle,2.0,1.0,720,6687,329350.0
1942,Seattle,2.0,1.75,1660,6000,484000.0
1942,Seattle,3.0,2.0,1760,6428,690000.0
1942,Auburn,3.0,1.0,1900,33888,239950.0
1942,Seattle,1.0,1.0,700,5100,350000.0
1942,Seattle,3.0,1.0,1080,21043,210000.0
1942,Renton,2.0,1.0,930,4743,141800.0
1942,Seattle,4.0,3.5,2680,10000,520000.0
1942,Seattle,4.0,1.75,2200,8100,305000.0
1942,Seattle,3.0,1.0,1040,6250,400000.0
1942,Shoreline,5.0,1.75,2120,8399,377691.0
1942,Seattle,3.0,1.0,1800,5612,383000.0
1942,Seattle,2.0,1.0,1160,6000,468000.0
1942,Seattle,2.0,1.0,880,7683,326100.0
1942,Seattle,2.0,1.0,910,6490,405000.0
1942,Renton,4.0,2.0,1530,6375,231000.0
1942,Seattle,3.0,1.75,1250,6041,530000.0
1942,Renton,3.0,2.0,1440,5600,230000.0
1942,Seattle,3.0,2.75,2390,9313,689800.0
1942,Seattle,3.0,2.25,1250,7500,390000.0
1942,Seattle,2.0,1.0,960,4920,280000.0
1942,Seattle,1.0,1.0,790,13062,135000.0
1942,Seattle,2.0,1.75,1500,6800,437000.0
1942,Seattle,2.0,1.0,1140,5100,400000.0
1942,Seattle,3.0,1.0,1050,6300,220000.0
1942,Seattle,2.0,1.0,720,6686,333000.0
1942,Seattle,3.0,2.75,1900,6400,706000.0
1942,Normandy Park,2.0,1.0,790,11234,250275.0
1942,Seattle,2.0,1.0,670,10920,240000.0
1942,Burien,3.0,2.0,1510,7884,332000.0
1942,Seattle,4.0,1.75,2160,4333,450000.0
1942,Seattle,3.0,1.0,1100,4128,339000.0
1942,Renton,2.0,1.0,690,5280,139000.0
1942,Seattle,3.0,1.0,1640,18144,308000.0
1942,Seattle,4.0,2.5,2760,6000,760000.0
1942,Burien,2.0,1.0,890,8100,150000.0
1942,Renton,4.0,2.0,1330,5926,235867.0
1942,Lake Forest Park,3.0,3.0,2410,7479,537000.0
1942,Burien,2.0,1.0,930,7623,100000.0
1942,Seattle,5.0,1.0,1590,6700,185000.0
1942,SeaTac,3.0,1.0,1350,8700,160000.0
1942,Seattle,3.0,2.0,1550,6039,430000.0
1942,Seattle,4.0,2.0,1840,5419,639000.0
1942,Seattle,2.0,1.0,670,6300,279000.0
1942,Tukwila,2.0,1.0,780,16344,7800.0
1942,Kenmore,3.0,1.0,1830,8209,238750.0
1942,Renton,2.0,1.0,720,4222,127160.0
1942,Seattle,2.0,1.0,1090,5000,287919.782609
1942,Seattle,2.0,1.0,1000,4776,247875.0
1942,Seattle,3.0,1.0,1040,6860,148612.5
1942,Seattle,2.0,1.0,870,4600,287919.782609
1941,Seattle,4.0,2.0,1910,6960,835000.0
1941,Seattle,1.0,1.0,810,2451,235000.0
1941,Seattle,3.0,1.0,980,6380,499950.0
1941,Burien,3.0,1.5,1350,7620,211000.0
1941,Seattle,4.0,2.25,2060,5649,715000.0
1941,Seattle,4.0,3.0,1980,5352,744000.0
1941,Seattle,4.0,2.0,2050,4000,495000.0
1941,Tukwila,5.0,1.0,1460,6032,239950.0
1941,Seattle,2.0,1.0,870,6150,245000.0
1941,SeaTac,2.0,1.0,680,8064,110700.0
1941,Seattle,3.0,1.5,1540,4773,525000.0
1941,Seattle,4.0,1.75,1940,6909,423000.0
1941,Seattle,5.0,2.0,1930,6120,230000.0
1941,Seattle,2.0,1.0,1680,6500,515000.0
1941,Kent,4.0,2.0,2330,6250,344950.0
1941,Seattle,3.0,2.0,1720,5525,500000.0
1941,Seattle,2.0,1.0,1170,6000,455000.0
1941,Seattle,2.0,1.0,1190,7408,229000.0
1941,Seattle,4.0,1.0,1390,10800,417500.0
1941,Seattle,4.0,1.0,2080,5500,480000.0
1941,Seattle,3.0,2.0,1820,5000,750000.0
1941,Seattle,2.0,1.5,1580,3680,530000.0
1941,Seattle,2.0,1.0,750,5120,300000.0
1941,Seattle,1.0,0.75,930,29258,190000.0
1941,Seattle,2.0,1.75,1610,6300,346500.0
1941,Seattle,2.0,1.0,950,7954,339000.0
1941,Seattle,2.0,1.0,810,4080,325000.0
1941,Seattle,3.0,2.5,3480,7800,950000.0
1941,Seattle,2.0,1.0,1470,7137,458663.888889
1941,Seattle,2.0,2.25,2130,4920,0.0
1940,Seattle,3.0,1.5,1630,7475,650000.0
1940,Seattle,3.0,1.0,1510,6083,313950.0
1940,Kent,4.0,1.75,2250,13515,350000.0
1940,Burien,6.0,2.25,2820,15600,543200.0
1940,Seattle,3.0,2.0,1410,4800,481450.0
1940,Seattle,2.0,2.0,1150,6634,445000.0
1940,Seattle,3.0,1.0,1660,7500,458000.0
1940,Seattle,3.0,1.75,1790,6117,790000.0
1940,Duvall,3.0,1.75,1680,250470,350000.0
1940,Seattle,3.0,1.0,1000,18513,180000.0
1940,Seattle,3.0,2.0,1610,5100,690000.0
1940,Seattle,2.0,1.0,1200,4000,450000.0
1940,Redmond,2.0,1.0,1396,111949,225000.0
1940,Seattle,4.0,4.0,2290,6250,661254.0
1940,Seattle,2.0,1.0,800,6380,379000.0
1940,Seattle,2.0,1.0,1470,6120,400000.0
1940,Seattle,4.0,4.25,1960,3565,540000.0
1940,Seattle,3.0,2.5,2540,7680,675000.0
1940,Seattle,3.0,1.5,2500,4774,725000.0
1940,Seattle,2.0,1.0,1080,4000,345000.0
1940,Seattle,4.0,2.25,2280,6660,820000.0
1940,Seattle,3.0,1.5,2600,5085,540000.0
1940,Seattle,3.0,2.5,1960,7200,635000.0
1940,Seattle,2.0,1.5,1480,15641,280000.0
1940,Seattle,3.0,2.0,980,5000,435000.0
1940,Seattle,3.0,1.75,1640,13500,450000.0
1940,Bellevue,5.0,4.5,10040,37325,7062500.0
1940,Seattle,2.0,1.5,1630,3780,448000.0
1940,Seattle,3.0,2.0,1900,8100,520500.0
1940,Tukwila,3.0,2.0,1410,7998,220000.0
1940,Seattle,4.0,2.0,2120,11479,489000.0
1940,Seattle,3.0,1.75,1560,5223,399950.0
1940,Seattle,2.0,1.0,870,11100,234000.0
1940,Seattle,5.0,4.75,6390,13180,2466350.0
1940,Seattle,2.0,2.0,1180,9265,257500.0
1940,Seattle,3.0,1.5,1190,4750,500000.0
1940,Seattle,4.0,2.75,1910,16532,650000.0
1940,Seattle,2.0,1.0,1020,8100,195000.0
1940,Seattle,4.0,2.25,2500,4046,669500.0
1940,Seattle,5.0,3.0,2190,4900,588000.0
1940,Seattle,2.0,1.0,880,4000,427550.0
1940,Seattle,2.0,1.0,930,6380,395000.0
1940,Seattle,1.0,1.0,720,6000,0.0
1939,Seattle,5.0,2.75,2910,9480,1200000.0
1939,Seattle,3.0,2.0,2350,5700,770000.0
1939,Seattle,3.0,1.75,950,6000,230000.0
1939,SeaTac,4.0,1.5,1950,12559,225000.0
1939,Seattle,3.0,2.0,2390,6888,1100000.0
1939,Seattle,2.0,1.0,1030,4841,535000.0
1939,Seattle,3.0,1.0,1670,4005,460000.0
1939,Seattle,4.0,2.0,2360,6000,730000.0
1939,Federal Way,4.0,4.25,2360,57514,590000.0
1939,Lake Forest Park,3.0,1.75,1470,6250,432000.0
1939,Renton,4.0,1.0,1120,2685,100000.0
1939,Seattle,1.0,1.0,620,8261,148000.0
1939,Seattle,4.0,2.0,3140,10875,775000.0
1939,Seattle,3.0,1.75,1990,5560,763101.0
1939,Seattle,2.0,1.0,920,8341,319950.0
1939,Seattle,3.0,2.25,2400,5300,672500.0
1939,Seattle,3.0,1.75,1960,6380,561500.0
1939,Seattle,2.0,1.0,1020,7920,235000.0
1939,Seattle,3.0,2.5,3490,8343,1675000.0
1939,Seattle,2.0,1.0,1320,8830,425000.0
1939,Seattle,5.0,3.25,3240,6551,1234582.0
1938,Seattle,2.0,1.0,880,6380,490000.0
1938,Seattle,5.0,2.0,2020,5000,488000.0
1938,Seattle,9.0,4.5,3830,6988,599999.0
1938,Seattle,4.0,2.25,3500,13875,879950.0
1938,Seattle,2.0,1.0,740,11250,235750.0
1938,Seattle,4.0,2.5,2460,5000,965000.0
1938,Seattle,2.0,2.0,1030,21712,212500.0
1938,Seattle,2.0,1.0,1240,6400,559000.0
1938,Seattle,4.0,3.5,3810,9792,825000.0
1938,Auburn,3.0,1.0,1150,4800,200000.0
1938,Kirkland,3.0,1.75,1590,8219,387884.615385
1937,Seattle,3.0,3.0,2960,5500,1340000.0
1937,Seattle,3.0,2.0,1530,5401,570000.0
1937,Seattle,2.0,1.0,1160,5000,490000.0
1937,Seattle,4.0,3.5,2640,5900,850000.0
1937,Seattle,4.0,3.5,3080,4815,1655000.0
1937,Seattle,3.0,2.5,1970,23180,1175000.0
1937,Seattle,5.0,3.75,3990,18897,740000.0
